Date,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Gender,Job Role,Marital Status,Monthly Income,Over Time,Job Satisfaction,Environment Satisfaction,Relationship Satisfaction,Work Life Balance,Performance Rating,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Training Times Last Year,Income_Leval,Age Group
2024-03-15,40,No,Travel_Rarely,R&D,8,Associates Degree,Life Sciences,Female,Manufacturing Director,Married,6516.0,Yes,1,2,2,3,3,18,1,0,0,3,Medium,36-45
2023-09-25,33,No,Travel_Rarely,R&D,15,Associates Degree,Medical,Female,Healthcare Representative,Married,4878.0,Yes,4,2,1,3,3,10,9,7,8,6,Low,26-35
2023-06-23,49,No,Travel_Rarely,R&D,6,High School,Life Sciences,Female,Healthcare Representative,Married,13966.0,Yes,3,3,2,3,3,30,15,11,2,3,High,46-55
2024-11-03,44,No,Travel_Rarely,R&D,2,Bachelor's Degree,Life Sciences,Female,Healthcare Representative,Married,7879.0,Yes,4,3,2,3,3,9,8,7,6,2,Medium,36-45
2023-11-23,38,No,Travel_Rarely,R&D,2,Associates Degree,Medical,Female,Manufacturing Director,Married,7756.0,Yes,3,4,4,4,3,10,5,4,0,6,Medium,36-45
2023-09-05,36,No,Travel_Rarely,R&D,12,Master's Degree,Life Sciences,Female,Manufacturing Director,Married,4663.0,Yes,3,3,2,3,3,7,3,2,1,2,Low,36-45
2023-06-28,35,No,Travel_Rarely,R&D,10,Master's Degree,Medical,Female,Healthcare Representative,Single,6142.0,Yes,3,1,3,3,3,10,5,2,0,4,Medium,26-35
2023-11-05,45,No,Travel_Rarely,R&D,5,Doctoral Degree,Medical,Female,Laboratory Technician,Single,5769.0,Yes,1,3,1,3,3,10,10,7,1,3,Medium,36-45
2024-03-29,54,No,Travel_Rarely,R&D,10,Bachelor's Degree,Medical,Female,Manufacturing Director,Single,4440.0,Yes,1,3,4,3,3,9,5,2,1,3,Low,46-55
2024-05-27,40,No,Travel_Rarely,R&D,16,Bachelor's Degree,Life Sciences,Female,Manufacturing Director,Single,7945.0,Yes,4,3,4,2,3,18,4,2,3,2,Medium,36-45
2023-03-17,41,No,Travel_Rarely,Sales,4,High School,Marketing,Female,Sales Executive,Divorced,10447.0,Yes,3,3,4,4,3,23,22,14,13,3,High,36-45
2024-11-16,31,No,Travel_Rarely,Sales,10,Associates Degree,Medical,Female,Sales Executive,Divorced,6583.0,Yes,4,3,4,3,3,8,5,2,1,2,Medium,26-35
2024-10-16,35,No,Travel_Rarely,Sales,7,Master's Degree,Life Sciences,Female,Sales Executive,Married,5204.0,Yes,4,3,4,3,3,10,10,8,0,2,Medium,26-35
2023-09-19,34,No,Travel_Rarely,Sales,3,High School,Medical,Female,Sales Executive,Married,8103.0,Yes,4,4,3,2,3,9,4,2,0,3,High,26-35
2024-07-16,36,No,Travel_Rarely,Sales,10,Master's Degree,Technical Degree,Female,Sales Executive,Married,5673.0,Yes,3,2,1,3,3,10,10,9,1,4,Medium,36-45
2023-01-08,47,No,Travel_Rarely,Sales,14,Bachelor's Degree,Medical,Female,Sales Executive,Married,4591.0,Yes,3,3,3,2,3,11,5,4,1,4,Low,46-55
2023-03-14,58,No,Travel_Rarely,Sales,21,Bachelor's Degree,Life Sciences,Female,Manager,Married,17875.0,Yes,4,4,3,2,3,29,1,0,0,2,High,56-65
2024-01-27,24,No,Travel_Rarely,Sales,4,High School,Medical,Female,Sales Executive,Married,4162.0,Yes,3,4,3,3,3,5,5,4,0,3,Low,18-25
2024-08-25,36,No,Travel_Rarely,Sales,3,Master's Degree,Marketing,Female,Sales Executive,Single,9278.0,Yes,2,1,4,3,3,15,5,4,0,3,High,36-45
2023-10-25,40,No,Non-Travel,R&D,8,Associates Degree,Life Sciences,Male,Healthcare Representative,Divorced,4069.0,Yes,4,4,3,3,3,8,2,2,2,2,Low,36-45
2023-09-16,31,No,Non-Travel,R&D,3,Associates Degree,Medical,Male,Research Scientist,Divorced,3065.0,Yes,1,3,4,4,3,4,4,2,2,3,Low,26-35
2024-07-19,39,No,Non-Travel,R&D,1,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Married,6472.0,Yes,4,4,4,3,3,9,9,8,5,2,Medium,36-45
2023-08-07,34,No,Non-Travel,Sales,10,Bachelor's Degree,Life Sciences,Male,Sales Executive,Divorced,4001.0,Yes,3,4,3,3,3,15,15,14,0,3,Low,26-35
2024-02-04,44,No,Travel_Frequently,HR,1,Doctoral Degree,Human Resources,Male,Human Resources,Married,5743.0,Yes,4,1,3,3,3,14,10,7,0,3,Medium,36-45
2024-03-13,38,No,Travel_Frequently,HR,1,Master's Degree,Other,Male,Human Resources,Married,2991.0,Yes,2,4,2,3,3,7,6,2,1,2,Low,36-45
2024-03-04,58,No,Travel_Frequently,R&D,15,Master's Degree,Life Sciences,Male,Research Director,Married,15787.0,Yes,3,1,2,3,3,23,2,2,2,3,High,56-65
2024-08-25,34,No,Travel_Frequently,R&D,22,Master's Degree,Other,Male,Research Scientist,Married,5747.0,Yes,4,3,2,3,3,16,15,10,6,3,Medium,26-35
2024-10-26,36,No,Travel_Frequently,R&D,6,Master's Degree,Life Sciences,Male,Laboratory Technician,Married,5562.0,Yes,1,1,4,3,3,9,3,2,0,3,Medium,36-45
2023-03-31,50,No,Travel_Frequently,R&D,20,Doctoral Degree,Medical,Male,Healthcare Representative,Married,11245.0,Yes,3,2,3,3,3,32,30,8,12,3,High,46-55
2023-10-15,42,No,Travel_Frequently,R&D,2,Bachelor's Degree,Life Sciences,Male,Healthcare Representative,Married,10124.0,Yes,4,4,3,1,3,24,20,8,13,3,High,36-45
2023-06-30,35,No,Travel_Frequently,R&D,18,Master's Degree,Life Sciences,Male,Healthcare Representative,Married,5689.0,Yes,3,3,4,4,3,10,10,2,0,2,Medium,26-35
2024-10-30,35,No,Travel_Frequently,R&D,2,Master's Degree,Medical,Male,Research Scientist,Single,4930.0,Yes,4,1,3,4,3,6,5,4,1,2,Low,26-35
2023-11-20,44,No,Travel_Frequently,R&D,2,High School,Medical,Male,Manufacturing Director,Single,10209.0,Yes,3,2,2,2,3,16,2,2,2,2,High,36-45
2023-09-04,50,No,Travel_Frequently,R&D,22,Doctoral Degree,Medical,Male,Research Director,Single,14411.0,Yes,4,3,4,3,3,32,32,6,13,2,High,46-55
2024-06-23,29,No,Travel_Frequently,R&D,1,Bachelor's Degree,Life Sciences,Male,Healthcare Representative,Single,6294.0,Yes,3,4,4,4,3,10,3,2,0,5,Medium,26-35
2024-04-13,28,No,Travel_Frequently,Sales,1,Associates Degree,Life Sciences,Male,Sales Executive,Married,6834.0,Yes,4,3,3,3,3,7,7,7,0,2,Medium,26-35
2023-06-28,55,No,Travel_Rarely,HR,26,Master's Degree,Human Resources,Male,Manager,Married,19636.0,Yes,2,3,1,3,3,35,10,9,1,0,High,46-55
2023-09-04,45,No,Travel_Rarely,R&D,20,Bachelor's Degree,Medical,Male,Healthcare Representative,Divorced,10851.0,Yes,1,2,2,3,3,24,7,7,0,2,High,36-45
2023-03-26,46,No,Travel_Rarely,R&D,2,Master's Degree,Medical,Male,Research Director,Divorced,19328.0,Yes,4,3,3,3,3,24,2,1,2,3,High,46-55
2023-12-15,42,No,Travel_Rarely,R&D,18,Master's Degree,Life Sciences,Male,Research Scientist,Divorced,5410.0,Yes,1,4,3,2,3,9,4,3,1,3,Medium,36-45
2023-11-24,25,No,Travel_Rarely,R&D,2,High School,Other,Male,Laboratory Technician,Divorced,3977.0,Yes,3,4,3,2,3,7,2,2,0,2,Low,18-25
2024-01-02,41,No,Travel_Rarely,R&D,5,Doctoral Degree,Medical,Male,Research Scientist,Married,2127.0,Yes,3,2,1,2,3,7,4,2,0,5,Low,36-45
2023-10-30,55,No,Travel_Rarely,R&D,4,Master's Degree,Life Sciences,Male,Healthcare Representative,Married,4035.0,Yes,3,4,2,3,3,4,3,2,1,2,Low,46-55
2024-08-17,38,No,Travel_Rarely,R&D,18,Bachelor's Degree,Medical,Male,Healthcare Representative,Married,5811.0,Yes,4,2,3,3,3,15,1,0,1,2,Medium,36-45
2024-09-07,33,No,Travel_Rarely,R&D,28,Master's Degree,Life Sciences,Male,Laboratory Technician,Married,5207.0,Yes,3,2,2,3,3,15,15,14,5,3,Medium,26-35
2023-07-05,29,No,Travel_Rarely,R&D,13,Associates Degree,Other,Male,Laboratory Technician,Married,4025.0,Yes,2,4,1,3,3,10,4,3,0,2,Low,26-35
2024-11-30,36,No,Travel_Rarely,R&D,10,Bachelor's Degree,Life Sciences,Male,Healthcare Representative,Married,8321.0,Yes,1,4,4,3,3,15,12,8,5,1,High,36-45
2023-04-24,35,No,Travel_Rarely,R&D,11,Master's Degree,Medical,Male,Laboratory Technician,Married,2660.0,Yes,3,4,3,3,3,5,2,2,2,3,Low,26-35
2024-03-18,45,No,Travel_Rarely,R&D,29,Bachelor's Degree,Technical Degree,Male,Manufacturing Director,Married,9380.0,Yes,4,2,4,4,3,10,3,1,1,4,High,36-45
2024-08-28,34,No,Travel_Rarely,R&D,2,Master's Degree,Medical,Male,Research Scientist,Married,2932.0,Yes,4,4,1,3,3,6,5,0,1,3,Low,26-35
2024-11-12,29,No,Travel_Rarely,R&D,3,High School,Medical,Male,Laboratory Technician,Single,4723.0,Yes,1,2,4,3,3,10,10,9,1,3,Low,26-35
2023-12-25,44,No,Travel_Rarely,R&D,1,Bachelor's Degree,Medical,Male,Research Scientist,Single,2436.0,Yes,4,2,3,3,3,6,4,3,1,2,Low,36-45
2023-10-28,33,No,Travel_Rarely,R&D,8,Doctoral Degree,Life Sciences,Male,Healthcare Representative,Single,6388.0,Yes,3,4,1,3,3,14,0,0,0,6,Medium,26-35
2023-12-01,29,No,Travel_Rarely,Sales,5,Bachelor's Degree,Medical,Male,Sales Executive,Divorced,4187.0,Yes,2,1,2,2,3,10,10,0,0,3,Low,26-35
2023-11-15,46,No,Travel_Rarely,Sales,2,Bachelor's Degree,Life Sciences,Male,Sales Executive,Divorced,10368.0,Yes,4,3,2,2,3,13,10,6,0,5,High,46-55
2024-08-13,42,No,Travel_Rarely,Sales,12,Master's Degree,Marketing,Male,Sales Executive,Divorced,5087.0,Yes,4,2,3,3,3,14,0,0,0,4,Medium,36-45
2023-02-08,34,No,Travel_Rarely,Sales,1,Bachelor's Degree,Technical Degree,Male,Sales Executive,Married,7083.0,Yes,3,4,4,3,3,10,10,9,8,3,Medium,26-35
2024-03-21,50,No,Travel_Rarely,Sales,9,Bachelor's Degree,Marketing,Male,Manager,Married,19331.0,Yes,3,3,3,3,3,27,1,0,0,2,High,46-55
2023-12-01,43,No,Travel_Rarely,Sales,2,Bachelor's Degree,Medical,Male,Sales Executive,Married,7847.0,Yes,4,4,1,3,3,10,10,9,8,3,Medium,36-45
2024-02-13,34,No,Travel_Rarely,Sales,4,Bachelor's Degree,Life Sciences,Male,Sales Executive,Married,9713.0,Yes,4,3,4,3,3,9,5,3,1,3,High,26-35
2024-05-06,21,No,Travel_Rarely,Sales,5,High School,Medical,Male,Sales Representative,Single,2380.0,Yes,1,3,4,3,3,2,2,2,1,6,Low,18-25
2024-10-09,41,No,Travel_Rarely,Sales,23,Associates Degree,Life Sciences,Male,Sales Executive,Single,7082.0,Yes,3,4,4,3,3,21,2,0,0,2,Medium,36-45
2024-12-08,31,No,Non-Travel,R&D,10,Bachelor's Degree,Medical,Female,Research Director,Married,11031.0,No,3,3,3,4,4,13,11,7,4,2,High,26-35
2023-07-29,45,No,Non-Travel,Sales,2,Master's Degree,Life Sciences,Female,Sales Executive,Married,5154.0,No,3,3,2,4,4,10,8,7,5,3,Medium,36-45
2024-06-23,54,No,Travel_Frequently,R&D,11,Master's Degree,Medical,Female,Manager,Divorced,16032.0,No,4,2,1,3,4,26,14,9,1,2,High,46-55
2024-05-10,38,No,Travel_Frequently,R&D,2,Bachelor's Degree,Medical,Female,Laboratory Technician,Single,2440.0,No,2,4,2,3,4,4,4,3,3,3,Low,36-45
2024-07-21,31,No,Travel_Frequently,R&D,24,High School,Technical Degree,Female,Manufacturing Director,Single,5238.0,No,4,4,4,2,4,9,5,4,1,3,Medium,26-35
2024-01-20,45,No,Travel_Rarely,HR,4,Bachelor's Degree,Life Sciences,Female,Human Resources,Married,9756.0,No,3,3,3,4,4,9,5,0,0,2,High,36-45
2024-08-20,28,No,Travel_Rarely,R&D,27,Bachelor's Degree,Medical,Female,Manufacturing Director,Divorced,4877.0,No,1,2,2,2,4,6,5,3,0,5,Low,26-35
2023-03-21,26,No,Travel_Rarely,R&D,3,Bachelor's Degree,Life Sciences,Female,Research Scientist,Married,2061.0,No,4,1,1,3,4,1,1,0,0,5,Low,26-35
2024-01-26,41,No,Travel_Rarely,R&D,28,Master's Degree,Life Sciences,Female,Manufacturing Director,Married,13570.0,No,2,1,3,3,4,21,20,7,0,3,High,36-45
2024-03-29,56,No,Travel_Rarely,R&D,1,Associates Degree,Life Sciences,Female,Research Scientist,Married,2066.0,No,1,1,4,4,4,5,3,2,1,3,Low,56-65
2023-01-17,54,No,Travel_Rarely,R&D,22,Doctoral Degree,Medical,Female,Manager,Married,17426.0,No,3,2,3,3,4,36,10,8,4,6,High,46-55
2024-06-25,49,No,Travel_Rarely,R&D,3,Associates Degree,Medical,Female,Laboratory Technician,Married,4789.0,No,1,3,1,3,4,10,3,2,1,3,Low,46-55
2023-02-27,28,No,Travel_Rarely,R&D,1,Bachelor's Degree,Medical,Female,Research Scientist,Married,3591.0,No,1,3,3,3,4,3,3,2,1,3,Low,26-35
2024-03-21,27,No,Travel_Rarely,Sales,23,High School,Medical,Female,Sales Representative,Married,3540.0,No,3,2,4,3,4,9,9,8,5,5,Low,26-35
2024-09-17,41,No,Travel_Rarely,Sales,8,Bachelor's Degree,Marketing,Female,Sales Executive,Married,4393.0,No,2,3,3,3,4,14,5,4,1,3,Low,36-45
2023-03-31,35,No,Travel_Rarely,Sales,28,Master's Degree,Life Sciences,Female,Sales Representative,Married,2430.0,No,3,2,1,3,4,6,5,3,4,5,Low,26-35
2025-01-24,34,No,Travel_Rarely,Sales,28,Bachelor's Degree,Marketing,Female,Sales Executive,Married,6712.0,No,3,4,4,3,4,8,8,7,1,2,Medium,26-35
2023-04-24,56,No,Non-Travel,R&D,1,Master's Degree,Life Sciences,Male,Healthcare Representative,Divorced,6306.0,No,3,3,1,2,4,13,13,12,1,2,Medium,56-65
2023-05-08,36,No,Non-Travel,R&D,9,Master's Degree,Life Sciences,Male,Laboratory Technician,Married,2810.0,No,2,1,2,3,4,5,5,4,0,3,Low,36-45
2023-06-29,45,No,Non-Travel,R&D,1,High School,Life Sciences,Male,Healthcare Representative,Married,10748.0,No,3,3,4,2,4,25,23,15,14,3,High,36-45
2024-12-07,42,No,Non-Travel,R&D,10,Master's Degree,Technical Degree,Male,Research Scientist,Married,2936.0,No,3,3,2,2,4,10,6,3,3,1,Low,36-45
2023-05-31,26,No,Non-Travel,R&D,7,Bachelor's Degree,Medical,Male,Laboratory Technician,Single,2570.0,No,4,4,3,3,4,7,7,7,5,5,Low,26-35
2024-09-03,58,No,Non-Travel,Sales,2,Bachelor's Degree,Medical,Male,Manager,Divorced,16291.0,No,2,2,4,2,4,37,16,9,14,0,High,56-65
2024-05-14,36,No,Non-Travel,Sales,15,Master's Degree,Marketing,Male,Sales Executive,Divorced,5406.0,No,4,4,1,2,4,15,15,12,11,4,Medium,36-45
2024-06-04,36,No,Travel_Frequently,HR,2,High School,Human Resources,Male,Human Resources,Single,3886.0,No,4,2,4,2,4,10,10,1,0,2,Low,36-45
2023-10-02,33,No,Travel_Frequently,R&D,7,Associates Degree,Life Sciences,Male,Healthcare Representative,Divorced,5968.0,No,3,4,3,3,4,9,9,7,2,2,Medium,26-35
2023-03-01,31,No,Travel_Frequently,R&D,1,Bachelor's Degree,Life Sciences,Male,Research Scientist,Married,5003.0,No,1,4,2,3,4,10,10,8,8,6,Medium,26-35
2023-05-11,48,No,Travel_Frequently,R&D,4,Doctoral Degree,Medical,Male,Manager,Married,15202.0,No,4,3,2,3,4,23,2,2,2,3,High,46-55
2024-07-10,43,No,Travel_Frequently,Sales,2,Master's Degree,Life Sciences,Male,Sales Executive,Married,5675.0,No,4,1,3,3,4,7,7,7,7,5,Medium,36-45
2024-07-10,30,No,Travel_Rarely,HR,1,Bachelor's Degree,Life Sciences,Male,Human Resources,Divorced,2064.0,No,3,3,1,4,4,6,5,3,1,3,Low,26-35
2023-05-15,60,No,Travel_Rarely,R&D,1,Master's Degree,Medical,Male,Healthcare Representative,Divorced,10883.0,No,4,3,3,4,4,19,1,0,0,2,High,56-65
2024-05-18,36,No,Travel_Rarely,R&D,3,Associates Degree,Life Sciences,Male,Healthcare Representative,Divorced,6842.0,No,1,4,1,3,4,13,5,4,0,3,Medium,36-45
2024-04-23,41,No,Travel_Rarely,R&D,9,Master's Degree,Life Sciences,Male,Laboratory Technician,Divorced,2289.0,No,1,3,2,3,4,5,5,3,0,2,Low,36-45
2023-11-14,42,No,Travel_Rarely,R&D,12,Bachelor's Degree,Medical,Male,Laboratory Technician,Divorced,2766.0,No,2,2,2,2,4,7,5,3,0,6,Low,36-45
2023-06-25,39,No,Travel_Rarely,R&D,12,Bachelor's Degree,Medical,Male,Manufacturing Director,Married,5295.0,No,2,4,3,3,4,7,5,4,1,3,Medium,36-45
2024-07-09,39,No,Travel_Rarely,R&D,9,Associates Degree,Medical,Male,Manufacturing Director,Married,5151.0,No,1,1,4,3,4,10,10,0,7,3,Medium,36-45
2023-01-26,55,No,Travel_Rarely,R&D,2,Master's Degree,Technical Degree,Male,Research Scientist,Married,2662.0,No,4,2,2,4,4,19,5,2,0,2,Low,46-55
2023-04-08,57,No,Travel_Rarely,R&D,1,Associates Degree,Life Sciences,Male,Research Scientist,Married,4900.0,No,3,2,1,2,4,13,12,9,2,2,Low,56-65
2024-08-07,43,No,Travel_Rarely,R&D,15,Associates Degree,Life Sciences,Male,Research Director,Married,17603.0,No,3,3,1,3,4,14,14,10,6,3,High,36-45
2023-06-21,41,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Male,Research Scientist,Married,2782.0,No,4,4,1,3,4,12,5,3,1,3,Low,36-45
2024-08-08,45,No,Travel_Rarely,R&D,28,Bachelor's Degree,Technical Degree,Male,Research Scientist,Married,2132.0,No,4,4,4,3,4,8,5,4,0,3,Low,36-45
2023-11-17,47,No,Travel_Rarely,R&D,25,Bachelor's Degree,Medical,Male,Healthcare Representative,Single,8633.0,No,3,1,2,3,4,25,17,14,12,3,High,46-55
2023-03-10,39,No,Travel_Rarely,R&D,10,High School,Medical,Male,Research Director,Single,13464.0,No,3,3,3,3,4,9,4,3,2,3,High,36-45
2023-11-06,32,No,Travel_Rarely,R&D,10,Bachelor's Degree,Medical,Male,Manager,Single,11244.0,No,4,3,2,4,4,10,5,2,0,5,High,26-35
2023-08-01,32,No,Travel_Rarely,R&D,5,Master's Degree,Life Sciences,Male,Manufacturing Director,Single,9679.0,No,4,4,2,3,4,8,1,0,0,1,High,26-35
2024-01-19,42,No,Travel_Rarely,R&D,9,Associates Degree,Other,Male,Manager,Single,19613.0,No,4,4,4,3,4,24,1,0,0,2,High,36-45
2024-12-08,55,No,Travel_Rarely,Sales,26,Doctoral Degree,Marketing,Male,Manager,Married,19586.0,No,4,3,3,3,4,36,36,6,2,3,High,46-55
2024-01-22,34,No,Travel_Rarely,Sales,8,Associates Degree,Technical Degree,Male,Sales Executive,Married,6799.0,No,3,2,3,3,4,10,10,8,4,5,Medium,26-35
2024-12-12,34,No,Travel_Rarely,Sales,1,Bachelor's Degree,Marketing,Male,Sales Executive,Single,9888.0,No,4,1,1,2,4,14,14,8,2,3,High,26-35
2023-11-11,53,No,Non-Travel,R&D,1,Master's Degree,Medical,Female,Manufacturing Director,Married,12965.0,Yes,3,1,4,2,4,27,3,2,0,2,High,46-55
2023-08-01,33,No,Non-Travel,Sales,16,Bachelor's Degree,Life Sciences,Female,Sales Executive,Divorced,5368.0,Yes,4,3,3,3,4,7,6,5,1,2,Medium,26-35
2024-12-23,37,No,Travel_Rarely,R&D,10,Bachelor's Degree,Life Sciences,Female,Research Director,Married,13744.0,Yes,4,3,1,3,4,16,16,11,6,2,High,36-45
2024-09-09,58,No,Travel_Rarely,R&D,1,Bachelor's Degree,Medical,Female,Research Director,Married,19701.0,Yes,1,4,3,3,4,32,9,8,1,3,High,56-65
2023-07-26,36,No,Travel_Rarely,R&D,2,Master's Degree,Other,Female,Research Scientist,Married,6962.0,Yes,2,4,4,3,4,15,1,0,0,2,Medium,36-45
2023-05-08,25,No,Travel_Rarely,Sales,8,Associates Degree,Other,Female,Sales Executive,Divorced,4907.0,Yes,3,1,2,2,4,6,5,3,0,3,Low,18-25
2024-12-12,38,No,Travel_Rarely,Sales,2,Master's Degree,Marketing,Female,Sales Representative,Married,5405.0,Yes,4,2,1,2,4,20,4,2,0,4,Medium,36-45
2024-12-22,40,No,Travel_Rarely,HR,6,Associates Degree,Medical,Male,Manager,Single,16437.0,Yes,4,3,4,3,4,21,21,7,7,2,High,36-45
2024-02-07,27,No,Travel_Rarely,R&D,4,Bachelor's Degree,Life Sciences,Male,Manufacturing Director,Married,6142.0,Yes,2,2,2,3,4,6,6,2,0,0,Medium,26-35
2023-04-30,37,No,Travel_Rarely,R&D,7,Master's Degree,Medical,Male,Research Scientist,Married,4284.0,Yes,1,4,3,3,4,16,5,3,0,2,Low,36-45
2023-08-23,34,No,Travel_Rarely,Sales,7,Associates Degree,Technical Degree,Male,Sales Representative,Married,2308.0,Yes,3,2,2,3,4,12,11,10,5,4,Low,26-35
2023-06-02,36,No,Travel_Rarely,Sales,2,Master's Degree,Life Sciences,Male,Sales Representative,Single,2644.0,Yes,4,3,4,2,4,7,3,2,1,3,Low,36-45
2023-12-29,30,Yes,Travel_Frequently,HR,8,Bachelor's Degree,Human Resources,Female,Human Resources,Divorced,2180.0,No,4,3,3,2,3,6,4,2,1,0,Low,26-35
2024-10-16,27,Yes,Travel_Frequently,HR,22,Bachelor's Degree,Human Resources,Female,Human Resources,Married,2863.0,No,2,1,1,3,3,1,1,0,0,2,Low,26-35
2023-01-14,31,Yes,Travel_Frequently,R&D,1,Doctoral Degree,Life Sciences,Female,Manufacturing Director,Single,7446.0,No,2,3,1,3,3,10,10,8,4,2,Medium,26-35
2024-05-02,31,Yes,Travel_Frequently,R&D,3,Bachelor's Degree,Life Sciences,Female,Research Scientist,Single,4084.0,No,3,4,1,1,3,7,7,2,7,2,Low,26-35
2023-07-11,29,Yes,Travel_Frequently,Sales,13,Bachelor's Degree,Technical Degree,Female,Sales Executive,Single,5765.0,No,2,1,1,1,3,7,5,3,0,4,Medium,26-35
2023-07-18,31,Yes,Travel_Frequently,Sales,1,Master's Degree,Life Sciences,Female,Sales Representative,Single,1359.0,No,3,2,2,3,3,1,1,0,0,3,Low,26-35
2024-08-24,34,Yes,Travel_Rarely,HR,9,Master's Degree,Technical Degree,Female,Human Resources,Married,2742.0,No,3,1,4,3,3,2,2,2,2,0,Low,26-35
2024-11-27,53,Yes,Travel_Rarely,R&D,2,Doctoral Degree,Technical Degree,Female,Manufacturing Director,Married,10169.0,No,4,3,2,3,3,34,33,7,1,4,High,46-55
2023-07-21,31,Yes,Travel_Rarely,R&D,8,Bachelor's Degree,Life Sciences,Female,Research Scientist,Single,1261.0,No,2,1,3,4,3,1,1,0,0,3,Low,26-35
2024-07-13,29,Yes,Travel_Rarely,Sales,9,Bachelor's Degree,Marketing,Female,Sales Representative,Single,2760.0,No,2,2,3,3,3,2,2,2,2,3,Low,26-35
2023-06-27,34,Yes,Travel_Frequently,R&D,9,Master's Degree,Life Sciences,Male,Laboratory Technician,Married,5346.0,No,1,4,3,2,3,11,7,1,0,3,Medium,26-35
2023-11-11,28,Yes,Travel_Frequently,R&D,2,Associates Degree,Medical,Male,Laboratory Technician,Single,2561.0,No,1,3,3,2,3,8,0,0,0,2,Low,26-35
2024-05-06,50,Yes,Travel_Frequently,Sales,1,Master's Degree,Life Sciences,Male,Sales Executive,Divorced,6728.0,No,3,2,4,3,3,12,6,3,0,3,Medium,46-55
2023-02-02,47,Yes,Travel_Frequently,Sales,9,Bachelor's Degree,Life Sciences,Male,Sales Executive,Married,12936.0,No,3,3,3,1,3,25,23,5,14,3,High,46-55
2024-04-29,28,Yes,Travel_Frequently,Sales,1,Bachelor's Degree,Technical Degree,Male,Sales Representative,Married,2909.0,No,3,1,4,4,3,5,3,2,1,3,Low,26-35
2024-09-19,23,Yes,Travel_Frequently,Sales,9,Bachelor's Degree,Marketing,Male,Sales Representative,Married,1790.0,No,1,4,1,2,3,1,1,0,1,3,Low,18-25
2023-05-02,29,Yes,Travel_Frequently,Sales,24,Bachelor's Degree,Technical Degree,Male,Sales Representative,Single,1091.0,No,1,3,4,3,3,1,1,0,0,3,Low,26-35
2023-04-24,31,Yes,Travel_Rarely,HR,18,Doctoral Degree,Human Resources,Male,Human Resources,Married,2956.0,No,1,4,3,3,3,2,1,0,0,4,Low,26-35
2024-06-08,24,Yes,Travel_Rarely,HR,22,High School,Human Resources,Male,Human Resources,Married,1555.0,No,3,4,3,3,3,1,1,0,0,2,Low,18-25
2024-03-09,28,Yes,Travel_Rarely,R&D,17,Bachelor's Degree,Technical Degree,Male,Laboratory Technician,Divorced,2367.0,No,4,3,1,2,3,6,4,1,0,2,Low,26-35
2024-05-02,56,Yes,Travel_Rarely,R&D,7,Associates Degree,Technical Degree,Male,Laboratory Technician,Married,2339.0,No,3,4,4,1,3,14,10,9,9,4,Low,56-65
2023-05-10,38,Yes,Travel_Rarely,R&D,2,Bachelor's Degree,Medical,Male,Manufacturing Director,Married,4855.0,No,2,3,1,3,3,7,5,2,1,2,Low,36-45
2023-04-17,29,Yes,Travel_Rarely,R&D,1,Master's Degree,Technical Degree,Male,Research Scientist,Single,2362.0,No,1,1,3,1,3,11,9,7,0,2,Low,26-35
2024-03-27,56,Yes,Travel_Rarely,R&D,24,Associates Degree,Life Sciences,Male,Laboratory Technician,Single,2587.0,No,4,1,4,3,3,5,4,2,1,3,Low,56-65
2023-07-11,40,Yes,Travel_Rarely,R&D,9,Master's Degree,Life Sciences,Male,Laboratory Technician,Single,2018.0,No,1,4,2,1,3,15,5,4,1,3,Low,36-45
2023-07-10,37,Yes,Travel_Rarely,R&D,10,Master's Degree,Medical,Male,Manufacturing Director,Single,4213.0,No,1,4,2,1,3,10,10,3,0,4,Low,36-45
2023-02-16,32,Yes,Travel_Rarely,R&D,2,Master's Degree,Life Sciences,Male,Laboratory Technician,Single,1393.0,No,2,4,1,3,3,1,1,0,0,2,Low,26-35
2023-08-03,46,Yes,Travel_Rarely,Sales,9,Bachelor's Degree,Marketing,Male,Sales Executive,Divorced,10096.0,No,4,1,1,4,3,28,7,7,4,1,High,46-55
2024-01-07,25,Yes,Travel_Rarely,Sales,9,Associates Degree,Life Sciences,Male,Sales Representative,Married,4400.0,No,1,1,1,3,3,6,3,2,2,2,Low,18-25
2024-06-19,35,Yes,Travel_Rarely,Sales,10,Bachelor's Degree,Medical,Male,Sales Executive,Married,10306.0,No,1,4,3,3,3,15,13,12,6,3,High,26-35
2023-06-28,30,Yes,Travel_Rarely,Sales,1,Bachelor's Degree,Life Sciences,Male,Sales Executive,Married,9714.0,No,1,2,4,3,3,10,10,8,6,4,High,26-35
2024-07-22,31,Yes,Travel_Rarely,Sales,16,Master's Degree,Marketing,Male,Sales Executive,Married,8161.0,No,3,1,1,3,3,10,1,0,0,2,High,26-35
2024-07-17,32,Yes,Travel_Rarely,Sales,1,Associates Degree,Life Sciences,Male,Sales Executive,Single,6735.0,No,2,1,2,3,3,10,0,0,0,2,Medium,26-35
